datetime,pickup_location,drop_location,distance_km,weather,eta_minutes,surge_multiplier,Traffic Index,Demand Index,weekend,special_events,hour,pickup_category,drop_category,pickup_coordinate,drop_coordinate
2025-01-16 23:31:00,Lajpat Nagar IV (Central Market),Ghaziabad (UP),30.81,Clear,105.41,2.49,62.5,57.37,0,0,23,Residential Areas,Residential Areas,"28.5642, 77.2483","28.6705, 77.4324"
2024-11-19 22:12:00,Botanical Garden Metro Station,Gurgaon (Haryana),44.25,Rain,89.97,1.77,30.5,15.61,0,0,22,Transit Hubs,Residential Areas,"28.5647, 77.3392","28.4595, 77.0266"
2025-02-16 04:31:00,Kashmere Gate Metro Station,Paschim Vihar,20.46,Clear,66.55,1.7,21.3,14.13,1,0,4,Transit Hubs,Residential Areas,"28.6639, 77.2323","28.6701, 77.1004"
2024-12-05 10:05:00,Mehrauli,Saket (commercial aspect),7.78,Fog,26.38,2.07,52.82,29.52,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.5146, 77.1894","28.5214, 77.2118"
2025-01-18 08:44:00,Rajinder Nagar,Delhi University (South Campus),17.76,Rain,47.05,1.87,39.03,19.71,1,0,8,Residential Areas,Educational Institutions,"28.6405, 77.1805","28.5459, 77.1965"
2024-12-19 18:31:00,Gurgaon Sector 29,R.K. Puram Sector 7,22.94,Rain,53.38,1.72,36.6,9.32,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.4716, 77.0627","28.5603, 77.1777"
2025-02-17 18:25:00,"Cinépolis, Janakpuri South",Mehrauli,23.87,Fog,65.69,1.96,50.9,21.89,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.6315, 77.0988","28.5146, 77.1894"
2024-12-18 09:59:00,Mayur Vihar Phase II,Sector 62 (Noida),12.13,Clear,30.13,1.78,28.9,16.7,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.601, 77.306","28.6187, 77.3634"
2025-02-11 10:13:00,Gurgaon (Haryana),Amity University (Noida),44.91,Clear,137.07,2.3,77.76,36.37,0,0,10,Residential Areas,Educational Institutions,"28.4595, 77.0266","28.5529, 77.3499"
2025-01-06 14:52:00,Ashok Vihar Phase 1,Dwarka Sector 21 Metro Station,25.66,Clear,55.29,1.63,19.44,9.4,0,0,14,Residential Areas,Transit Hubs,"28.7121, 77.1718","28.6022, 77.0475"
2024-12-24 20:07:00,DLF Cyber City (Gurgaon),Ashok Vihar Phase 1,35.65,Rain,96.98,1.81,49.7,10.42,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.494, 77.0898","28.7121, 77.1718"
2024-11-14 12:05:00,Saket District Centre,Tikri Border,53.1,Clear,112.04,1.86,14.36,29.36,0,0,12,Residential Areas,Highways & Borders,"28.5208, 77.2155","28.6766, 76.8453"
2025-01-03 12:31:00,Kamla Nagar,West Patel Nagar,11.74,Clear,34.85,1.6,32.23,2.05,0,0,12,Residential Areas,Residential Areas,"28.675, 77.23","28.66, 77.175"
2025-01-03 19:20:00,Guru Gobind Singh Indraprastha University (GGSIPU),Greater Kailash II (M Block Market),33.18,Clear,112.0,2.31,75.03,38.72,0,0,19,Educational Institutions,Residential Areas,"28.6854, 77.0678","28.5388, 77.241"
2024-12-28 21:27:00,Rohini Sector 7,Model Town,17.64,Clear,52.71,2.57,74.52,58.53,1,0,21,Residential Areas,Residential Areas,"28.7112, 77.1009","28.6997, 77.2081"
2024-11-19 16:19:00,Dwarka Sector 12,GTB Nagar,32.26,Fog,107.84,1.74,31.82,12.56,0,0,16,Residential Areas,Residential Areas,"28.6105, 77.0298","28.7138, 77.2307"
2024-12-12 12:03:00,Qutub Minar,Old Delhi Railway,22.44,Humid,57.5,1.6,7.98,12.28,0,0,12,Tourist Spots,Transit Hubs,"28.5245, 77.1856","28.65, 77.2272"
2024-11-15 14:24:00,Greater Kailash II (M Block Market),Patel Nagar,23.29,Fog,57.09,1.55,1.93,10.62,0,0,14,Residential Areas,Residential Areas,"28.5388, 77.241","28.665, 77.18"
2025-01-23 23:50:00,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",Anand Vihar ISBT,20.65,Humid,49.67,2.12,43.23,37.28,0,0,23,Residential Areas,Highways & Borders,"28.6119, 77.4446","28.6519, 77.319"
2024-12-29 02:40:00,Punjabi Bagh,India Gate,18.29,Clear,56.15,2.22,58.31,38.13,1,0,2,Residential Areas,Tourist Spots,"28.6744, 77.1402","28.6129, 77.2295"
2025-02-19 00:16:00,Gurgaon Sector 57,Old Rajinder Nagar,29.34,Clear,81.45,1.68,22.26,11.9,0,0,0,Highways & Borders,Residential Areas,"28.4899, 77.0706","28.645, 77.18"
2025-01-20 05:04:00,Kashmere Gate Metro Station,Noida Sector 150,37.09,Clear,102.55,1.97,33.47,29.85,0,0,5,Transit Hubs,Residential Areas,"28.6639, 77.2323","28.4808, 77.4098"
2025-02-06 09:20:00,Patel Nagar,Aerocity,21.04,Clear,50.81,2.49,82.22,49.08,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.665, 77.18","28.5551, 77.1245"
2025-01-07 13:44:00,Dwarka Sector 6,Amity University (Noida),40.98,Clear,122.82,1.88,36.14,21.81,0,0,13,Residential Areas,Educational Institutions,"28.6181, 77.0519","28.5529, 77.3499"
2024-12-30 21:10:00,Tikri Border,Patparganj Industrial Area,57.36,Fog,159.1,2.23,73.52,33.17,0,0,21,Highways & Borders,Highways & Borders,"28.6766, 76.8453","28.6293, 77.2892"
2025-01-16 13:57:00,Anand Vihar,Kalkaji (Kalkaji Mandir),21.6,Humid,49.15,1.47,8.49,2.14,0,0,13,Residential Areas,Tourist Spots,"28.6534, 77.3175","28.544, 77.25"
2025-01-24 12:36:00,Millennium City Centre Gurugram Metro Station(huda city centre),Red Fort,36.64,Fog,70.48,1.57,0.41,13.0,0,0,12,Transit Hubs,Tourist Spots,"28.4658, 77.0782","28.6562, 77.2391"
2025-01-02 14:05:00,Red Fort,Nehru Place,19.23,Humid,56.19,1.9,34.55,24.24,0,0,14,Tourist Spots,Commercial & Industrial Areas,"28.6562, 77.2391","28.5499, 77.2485"
2024-12-30 16:24:00,Chandni Chowk,Okhla Industrial Estate,21.24,Fog,60.54,1.75,13.04,21.71,0,0,16,Tourist Spots,Highways & Borders,"28.656, 77.2311","28.5395, 77.2713"
2025-02-16 01:56:00,India Gate,Inderlok,16.52,Clear,46.03,1.5,10.69,3.18,1,0,1,Tourist Spots,Transit Hubs,"28.6129, 77.2295","28.6775, 77.1643"
2025-01-13 05:29:00,Humayun's Tomb,Faridabad (Haryana),30.79,Clear,70.33,2.36,40.88,56.97,0,0,5,Tourist Spots,Residential Areas,"28.5931, 77.251","28.4089, 77.3176"
2025-01-28 16:27:00,Noida Sector 150,Mehrauli,31.24,Rain,84.91,1.7,8.82,19.51,0,0,16,Residential Areas,Residential Areas,"28.4808, 77.4098","28.5146, 77.1894"
2025-01-08 09:36:00,Dwarka Sector 10,INOX Nehru Place,30.54,Humid,105.16,1.98,47.72,24.61,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.6044, 77.0396","28.5499, 77.2485"
2025-02-01 19:07:00,Vasant Kunj (commercial aspect),Preet Vihar,24.44,Clear,53.59,1.71,39.6,7.47,1,0,19,Commercial & Industrial Areas,Residential Areas,"28.5478, 77.1635","28.6473, 77.2847"
2025-02-06 11:05:00,West Patel Nagar,Munirka,19.16,Clear,71.17,1.85,52.26,12.17,0,0,11,Residential Areas,Residential Areas,"28.66, 77.175","28.554, 77.17"
2025-02-05 23:49:00,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",R.K. Puram Sector 7,37.02,Rain,104.97,1.61,20.87,7.35,0,0,23,Residential Areas,Residential Areas,"28.6119, 77.4446","28.5603, 77.1777"
2024-12-07 07:06:00,Ashok Vihar Phase 1,Aerocity,26.67,Rain,78.75,2.41,66.05,50.21,1,0,7,Residential Areas,Commercial & Industrial Areas,"28.7121, 77.1718","28.5551, 77.1245"
2024-12-16 16:59:00,Chandni Chowk Metro Station,Anand Vihar ISBT,15.31,Rain,40.25,1.83,12.17,27.68,0,0,16,Transit Hubs,Highways & Borders,"28.656, 77.2311","28.6519, 77.319"
2024-12-27 01:16:00,Noida Sector 18 Metro Station,Ashok Vihar Phase 1,30.06,Clear,90.24,1.96,34.6,28.61,0,0,1,Transit Hubs,Residential Areas,"28.577, 77.3205","28.7121, 77.1718"
2025-02-11 09:17:00,Greater Kailash II (M Block Market),Pragati Maidan,14.97,Rain,59.36,2.54,76.61,55.56,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.5388, 77.241","28.6135, 77.2435"
2024-11-12 06:26:00,Indraprastha Metro Station,Old Delhi Railway,7.51,Clear,27.45,2.45,56.69,57.09,0,0,6,Transit Hubs,Transit Hubs,"28.6356, 77.241","28.65, 77.2272"
2025-01-03 23:41:00,Gurgaon (Haryana),Jhilmil Industrial Area (Shahdara),48.09,Clear,100.77,1.56,7.85,9.0,0,0,23,Residential Areas,Highways & Borders,"28.4595, 77.0266","28.6749, 77.3005"
2024-11-22 22:35:00,Dwarka Sector 12,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",53.59,Rain,140.3,2.27,48.28,46.98,0,0,22,Residential Areas,Residential Areas,"28.6105, 77.0298","28.6119, 77.4446"
2024-12-07 11:53:00,Nehru Place,Mehrauli,13.38,Clear,38.97,1.9,58.24,13.79,1,0,11,Commercial & Industrial Areas,Residential Areas,"28.5499, 77.2485","28.5146, 77.1894"
2025-02-10 23:04:00,Vasant Kunj Sector C,India Gate,17.45,Fog,46.56,2.28,62.88,41.02,0,0,23,Residential Areas,Tourist Spots,"28.5458, 77.1557","28.6129, 77.2295"
2025-02-05 13:29:00,Noida Sector 137,India Gate,26.92,Clear,75.91,2.51,63.11,58.77,0,0,13,Residential Areas,Tourist Spots,"28.5147, 77.3794","28.6129, 77.2295"
2024-11-20 14:56:00,Sector 16 (Noida),Janakpuri Block C,31.5,Rain,74.21,1.95,29.68,29.68,0,0,14,Commercial & Industrial Areas,Residential Areas,"28.5729, 77.3149","28.6315, 77.0988"
2024-12-11 11:32:00,Dwarka Sector 12,Noida Sector 137,47.92,Clear,132.17,1.98,44.96,26.02,0,0,11,Residential Areas,Residential Areas,"28.6105, 77.0298","28.5147, 77.3794"
2025-02-14 21:02:00,Rohini Sector 7,New Delhi Railway,20.82,Clear,71.0,1.91,61.12,13.7,0,0,21,Residential Areas,Transit Hubs,"28.7112, 77.1009","28.6444, 77.2125"
2024-12-31 15:22:00,IGI Airport,Connaught Place,21.21,Clear,62.54,1.67,30.93,7.95,0,0,15,Transit Hubs,Commercial & Industrial Areas,"28.5665, 77.1031","28.6328, 77.219"
2025-01-08 07:39:00,Lajpat Nagar IV (Central Market),Guru Gobind Singh Indraprastha University (GGSIPU),31.62,Clear,67.05,1.93,30.79,27.47,0,0,7,Residential Areas,Educational Institutions,"28.5642, 77.2483","28.6854, 77.0678"
2025-01-11 20:02:00,Jasola,Uttam Nagar,33.09,Clear,90.82,2.21,73.58,31.11,1,0,20,Commercial & Industrial Areas,Residential Areas,"28.5508, 77.2996","28.6471, 77.0864"
2024-12-12 02:58:00,Preet Vihar,Inderlok,19.66,Clear,43.48,1.69,26.03,11.34,0,0,2,Residential Areas,Transit Hubs,"28.6473, 77.2847","28.6775, 77.1643"
2024-11-16 13:40:00,Rajendra Place,Mehrauli,21.76,Rain,74.37,1.54,11.92,5.48,1,0,13,Commercial & Industrial Areas,Residential Areas,"28.6402, 77.1866","28.5146, 77.1894"
2025-02-02 11:27:00,Hauz Khas (tourist spots),Mehrauli,9.84,Humid,29.05,1.89,27.25,26.23,1,0,11,Tourist Spots,Residential Areas,"28.5495, 77.2008","28.5146, 77.1894"
2025-02-21 12:45:00,Rohini Sector 22,Civil Lines,19.51,Humid,65.36,2.14,58.85,32.34,0,0,12,Residential Areas,Residential Areas,"28.7355, 77.1215","28.6811, 77.2289"
2024-12-16 09:00:00,Dwarka Sector 12,Jasola,37.6,Clear,95.29,2.53,78.75,53.58,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.6105, 77.0298","28.5508, 77.2996"
2024-11-27 16:07:00,Vikaspuri,Janak Puri West Metro Station,7.05,Clear,22.88,2.89,47.23,95.28,0,1,16,Residential Areas,Transit Hubs,"28.6483, 77.1103","28.6367, 77.0988"
2025-01-15 17:35:00,Bhikaji Cama Place,Noida Sector 137,26.24,Rain,59.03,1.75,42.87,9.04,0,0,17,Commercial & Industrial Areas,Residential Areas,"28.5638, 77.207","28.5147, 77.3794"
2024-12-15 05:03:00,Vasant Kunj Sector C,Inderlok,22.6,Clear,46.73,1.68,13.4,16.09,1,0,5,Residential Areas,Transit Hubs,"28.5458, 77.1557","28.6775, 77.1643"
2024-11-01 20:10:00,Sector 62 (Noida),Vasant Kunj Sector C,31.21,Clear,80.87,2.36,66.71,46.09,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.6187, 77.3634","28.5458, 77.1557"
2025-01-10 23:14:00,Okhla Industrial Estate,R.K. Puram Sector 7,16.32,Clear,45.34,2.48,52.57,61.04,0,0,23,Highways & Borders,Residential Areas,"28.5395, 77.2713","28.5603, 77.1777"
2025-01-13 20:35:00,ITO (Indraprastha Estate),Ashok Vihar Phase 1,18.03,Rain,43.26,2.23,68.97,34.75,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.6356, 77.241","28.7121, 77.1718"
2025-02-27 19:17:00,Gurgaon Sector 29,Paschim Vihar,31.85,Clear,69.36,1.77,41.51,11.23,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.4716, 77.0627","28.6701, 77.1004"
2024-11-15 08:55:00,Rajinder Nagar,ITO (Indraprastha Estate),12.12,Rain,45.87,1.65,42.8,1.37,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.6405, 77.1805","28.6356, 77.241"
2025-01-19 06:47:00,Rohini Sector 7,Vasundhara Enclave,30.53,Clear,76.11,1.58,22.59,4.53,1,0,6,Residential Areas,Residential Areas,"28.7112, 77.1009","28.6186, 77.2917"
2024-12-26 15:41:00,Indian Institute of Technology Delhi (IIT Delhi),Patparganj Industrial Area,20.63,Clear,42.82,1.85,19.9,26.14,0,0,15,Educational Institutions,Highways & Borders,"28.5484, 77.1927","28.6293, 77.2892"
2025-02-11 19:18:00,Rajendra Place,Ghaziabad (UP),34.06,Clear,108.54,2.03,54.78,25.16,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.6402, 77.1866","28.6705, 77.4324"
2024-12-27 04:27:00,Karol Bagh,Indraprastha Metro Station,11.57,Humid,37.55,1.8,34.53,16.38,0,0,4,Residential Areas,Transit Hubs,"28.665, 77.196","28.6356, 77.241"
2025-01-27 16:58:00,Dwarka Sector 12,Pitampura,21.21,Clear,68.72,1.66,34.12,5.34,0,0,16,Residential Areas,Residential Areas,"28.6105, 77.0298","28.6975, 77.1264"
2025-01-27 16:09:00,Shastri Nagar,Janak Puri West Metro Station,24.58,Clear,56.95,2.42,50.0,57.8,0,0,16,Residential Areas,Transit Hubs,"28.6797, 77.2587","28.6367, 77.0988"
2024-12-02 09:55:00,Patel Nagar,Defence Colony Market,18.76,Clear,58.04,1.85,47.66,14.12,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.665, 77.18","28.5746, 77.2365"
2025-01-21 23:53:00,Punjabi Bagh,Preet Vihar,22.3,Humid,61.67,2.22,60.9,37.14,0,0,23,Residential Areas,Residential Areas,"28.6744, 77.1402","28.6473, 77.2847"
2025-01-03 08:31:00,Rohini Sector 16,Paharganj (commercial aspect),23.05,Clear,65.37,2.07,62.98,25.24,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.7295, 77.1005","28.6445, 77.2205"
2025-02-22 04:20:00,Saket District Centre,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",34.47,Clear,102.95,1.63,18.9,9.35,1,0,4,Residential Areas,Residential Areas,"28.5208, 77.2155","28.6119, 77.4446"
2024-11-03 10:26:00,Dwarka Sector 6,Gurgaon Sector 29,24.59,Rain,56.14,2.47,72.2,52.25,1,0,10,Residential Areas,Commercial & Industrial Areas,"28.6181, 77.0519","28.4716, 77.0627"
2025-01-12 09:50:00,Greater Kailash II (M Block Market),Aerocity,18.83,Clear,52.4,1.79,31.8,16.81,1,0,9,Residential Areas,Commercial & Industrial Areas,"28.5388, 77.241","28.5551, 77.1245"
2025-01-12 15:18:00,Connaught Place,Okhla Industrial Estate,18.88,Clear,58.84,2.39,64.5,48.8,1,0,15,Commercial & Industrial Areas,Highways & Borders,"28.6328, 77.219","28.5395, 77.2713"
2024-11-23 01:23:00,Gurgaon (Haryana),Lotus Temple,34.93,Rain,114.05,2.22,56.93,38.94,1,0,1,Residential Areas,Tourist Spots,"28.4595, 77.0266","28.5527, 77.2588"
2025-01-13 10:58:00,Civil Lines,INOX Janak Place West Mall,21.34,Clear,59.48,1.98,43.61,26.14,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6811, 77.2289","28.6367, 77.0988"
2025-01-02 05:23:00,Ashok Vihar Phase 1,Noida Sector 137,40.85,Clear,138.22,2.39,49.63,55.59,0,0,5,Residential Areas,Residential Areas,"28.7121, 77.1718","28.5147, 77.3794"
2025-02-22 04:19:00,Kashmere Gate Metro Station,Dilshad Garden,10.61,Clear,23.4,1.51,18.9,0.13,1,0,4,Transit Hubs,Residential Areas,"28.6639, 77.2323","28.6888, 77.2709"
2024-12-06 10:14:00,Anand Vihar,Karol Bagh (commercial aspect),19.31,Clear,45.42,1.74,55.35,2.74,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6534, 77.3175","28.665, 77.196"
2024-12-21 02:01:00,Noida Sector 150,"Sohna Road, Gurgaon",49.32,Clear,130.35,2.25,38.73,49.03,1,0,2,Residential Areas,Highways & Borders,"28.4808, 77.4098","28.3496, 77.0629"
2024-12-12 15:59:00,Delhi University (North Campus),Kashmere Gate Metro Station,9.45,Clear,25.55,2.37,44.67,56.25,0,0,15,Educational Institutions,Transit Hubs,"28.6943, 77.2166","28.6639, 77.2323"
2025-02-08 06:18:00,Mehrauli,"Sohna Road, Gurgaon",31.55,Fog,94.22,2.4,56.69,52.75,1,0,6,Residential Areas,Highways & Borders,"28.5146, 77.1894","28.3496, 77.0629"
2024-12-26 06:38:00,Rajiv Chowk Metro Station,Gurgaon Sector 57,30.71,Rain,106.72,1.87,29.69,23.51,0,0,6,Transit Hubs,Highways & Borders,"28.6322, 77.2185","28.4899, 77.0706"
2025-02-24 08:02:00,Faridabad (Haryana),Paharganj (commercial aspect),38.43,Rain,88.18,2.58,84.13,55.08,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.4089, 77.3176","28.6445, 77.2205"
2024-11-15 09:04:00,Saket District Centre,Rajendra Place,21.29,Clear,77.39,2.5,85.04,48.66,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.5208, 77.2155","28.6402, 77.1866"
2025-02-09 20:46:00,Golf Course Road (Gurgaon),Defence Colony,27.43,Clear,70.91,2.67,92.95,58.89,1,0,20,Commercial & Industrial Areas,Residential Areas,"28.4618, 77.0947","28.5746, 77.2365"
2024-11-13 22:37:00,Inderlok,Chattarpur,28.42,Clear,66.61,2.15,45.09,38.37,0,0,22,Transit Hubs,Residential Areas,"28.6775, 77.1643","28.502, 77.16"
2025-02-18 14:32:00,Central Secretariat Metro Station,Inderlok,16.52,Clear,36.27,1.86,17.36,27.84,0,0,14,Transit Hubs,Transit Hubs,"28.6129, 77.2295","28.6775, 77.1643"
2024-12-01 23:59:00,Noida Sector 18 Metro Station,Hauz Khas (tourist spots),19.5,Clear,59.43,1.84,32.4,20.52,1,0,23,Transit Hubs,Tourist Spots,"28.577, 77.3205","28.5495, 77.2008"
2024-11-29 18:36:00,"Cinépolis, Janakpuri South",Chattarpur,23.71,Rain,55.93,2.41,86.84,41.12,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.6315, 77.0988","28.502, 77.16"
2024-11-22 20:47:00,Cyber Hub,Preet Vihar,35.75,Fog,75.93,1.66,37.7,4.14,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.4947, 77.0881","28.6473, 77.2847"
2024-11-03 01:26:00,Uttam Nagar,Candor TechSpace (Gurgaon),29.36,Rain,64.54,1.82,32.98,18.07,1,0,1,Residential Areas,Commercial & Industrial Areas,"28.6471, 77.0864","28.4651, 77.0699"
2024-11-21 13:48:00,Candor TechSpace (Gurgaon),Kamla Nagar,38.71,Clear,81.03,2.41,40.08,61.0,0,0,13,Commercial & Industrial Areas,Residential Areas,"28.4651, 77.0699","28.675, 77.23"
2025-02-04 18:56:00,Jasola,Rajinder Nagar,23.38,Clear,51.66,1.8,48.6,10.41,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.5508, 77.2996","28.6405, 77.1805"
2025-01-04 10:21:00,Saket District Centre,Delhi University (North Campus),28.15,Clear,90.23,1.85,32.3,20.98,1,0,10,Residential Areas,Educational Institutions,"28.5208, 77.2155","28.6943, 77.2166"
2024-11-29 23:35:00,Janak Puri West Metro Station,Inderlok,14.41,Fog,31.55,1.83,22.1,23.93,0,0,23,Transit Hubs,Transit Hubs,"28.6367, 77.0988","28.6775, 77.1643"
2024-11-23 16:24:00,Jhilmil Industrial Area (Shahdara),Hauz Khas (tourist spots),25.41,Clear,73.91,2.19,43.18,42.48,1,0,16,Highways & Borders,Tourist Spots,"28.6749, 77.3005","28.5495, 77.2008"
2025-01-24 13:02:00,Shastri Nagar,Dwarka Sector 21 Metro Station,31.81,Clear,77.61,1.69,3.35,21.0,0,0,13,Residential Areas,Transit Hubs,"28.6797, 77.2587","28.6022, 77.0475"
2025-01-19 17:00:00,Guru Gobind Singh Indraprastha University (GGSIPU),Ashok Vihar Phase 1,17.68,Rain,69.4,2.38,85.6,39.01,1,0,17,Educational Institutions,Residential Areas,"28.6854, 77.0678","28.7121, 77.1718"
2025-02-20 07:19:00,Saket District Centre,Sector 62 (Noida),26.7,Clear,79.19,1.87,38.4,19.74,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.5208, 77.2155","28.6187, 77.3634"
2025-01-06 08:23:00,Rohini Sector 16,Defence Colony Market,31.09,Clear,72.08,2.34,86.54,36.05,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.7295, 77.1005","28.5746, 77.2365"
2025-02-15 20:24:00,Jasola,Greater Kailash II (M Block Market),12.05,Clear,49.18,2.3,79.38,35.95,1,0,20,Commercial & Industrial Areas,Residential Areas,"28.5508, 77.2996","28.5388, 77.241"
2025-02-08 19:32:00,Pragati Maidan,Rohini Sector 7,26.18,Clear,77.58,2.25,80.51,31.46,1,0,19,Commercial & Industrial Areas,Residential Areas,"28.6135, 77.2435","28.7112, 77.1009"
2024-11-14 14:18:00,Karol Bagh Metro Station,Aerocity,21.89,Clear,51.28,1.76,20.61,18.77,0,0,14,Transit Hubs,Commercial & Industrial Areas,"28.665, 77.196","28.5551, 77.1245"
2025-01-07 08:24:00,Mehrauli,Jamia Millia Islamia,16.59,Fog,52.32,2.69,97.82,58.08,0,0,8,Residential Areas,Educational Institutions,"28.5146, 77.1894","28.5635, 77.2711"
2024-11-28 14:26:00,Rajiv Chowk Metro Station,Unitech Cyber Park (Gurgaon),29.1,Clear,66.25,2.36,62.04,47.88,0,0,14,Transit Hubs,Commercial & Industrial Areas,"28.6322, 77.2185","28.4908, 77.0905"
2024-12-24 02:56:00,Faridabad (Haryana),Lajpat Nagar IV (Central Market),27.26,Clear,58.92,1.67,23.2,11.18,0,0,2,Residential Areas,Residential Areas,"28.4089, 77.3176","28.5642, 77.2483"
2024-11-21 00:44:00,IGI Airport,Rajinder Nagar,18.41,Clear,55.72,1.66,13.43,14.54,0,0,0,Transit Hubs,Residential Areas,"28.5665, 77.1031","28.6405, 77.1805"
2025-01-18 03:58:00,Vikaspuri,Rajinder Nagar,13.29,Rain,29.07,1.54,7.14,8.05,1,0,3,Residential Areas,Residential Areas,"28.6483, 77.1103","28.6405, 77.1805"
2025-01-05 21:59:00,Model Town,Shastri Nagar,11.5,Clear,35.33,2.5,91.37,46.35,1,0,21,Residential Areas,Residential Areas,"28.6997, 77.2081","28.6797, 77.2587"
2025-01-10 12:52:00,Delhi University (South Campus),Gurgaon Sector 29,23.56,Humid,58.2,1.65,21.03,10.11,0,0,12,Educational Institutions,Commercial & Industrial Areas,"28.5459, 77.1965","28.4716, 77.0627"
2024-12-07 05:16:00,R.K. Puram Sector 7,Rohini Sector 22,29.29,Clear,73.72,2.23,41.43,46.7,1,0,5,Residential Areas,Residential Areas,"28.5603, 77.1777","28.7355, 77.1215"
2024-12-15 17:27:00,PVR Vegas Kotak IMAX Dwarka,Hauz Khas Village,24.77,Fog,66.6,1.92,60.65,14.68,1,0,17,Commercial & Industrial Areas,Residential Areas,"28.6272, 77.0605","28.5469, 77.2023"
2025-02-26 19:00:00,DLF Cyber City (Gurgaon),Gurgaon (Haryana),13.73,Fog,47.17,2.49,75.69,52.14,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.494, 77.0898","28.4595, 77.0266"
2025-01-05 11:08:00,National Museum,"Cinépolis, Janakpuri South",19.05,Clear,58.62,1.83,58.63,8.3,1,0,11,Tourist Spots,Commercial & Industrial Areas,"28.6118, 77.2166","28.6315, 77.0988"
2024-12-05 05:50:00,New Delhi Railway,Krishna Nagar,11.35,Fog,30.7,1.73,9.29,21.16,0,0,5,Transit Hubs,Residential Areas,"28.6444, 77.2125","28.6537, 77.2657"
2025-02-16 07:28:00,Defence Colony,Jasola,13.05,Clear,30.32,1.88,33.45,22.55,1,0,7,Residential Areas,Commercial & Industrial Areas,"28.5746, 77.2365","28.5508, 77.2996"
2024-11-07 16:57:00,Saket District Centre,Red Fort,23.28,Clear,45.15,1.6,3.04,14.28,0,0,16,Residential Areas,Tourist Spots,"28.5208, 77.2155","28.6562, 77.2391"
2025-01-07 20:31:00,Amity University (Noida),GTB Nagar,30.61,Clear,73.66,1.91,55.24,15.58,0,0,20,Educational Institutions,Residential Areas,"28.5529, 77.3499","28.7138, 77.2307"
2025-01-14 12:29:00,Lotus Temple,Vasant Kunj Sector C,17.12,Fog,45.45,1.71,15.27,17.65,0,0,12,Tourist Spots,Residential Areas,"28.5527, 77.2588","28.5458, 77.1557"
2025-01-14 01:06:00,Tikri Border,Munirka,46.4,Fog,109.94,2.25,69.69,36.05,0,0,1,Highways & Borders,Residential Areas,"28.6766, 76.8453","28.554, 77.17"
2025-01-11 23:27:00,Old Rajinder Nagar,Patel Nagar,7.67,Clear,29.53,2.21,40.58,45.26,1,0,23,Residential Areas,Residential Areas,"28.645, 77.18","28.665, 77.18"
2025-02-01 04:31:00,Noida Sector 150,India Gate,32.52,Clear,91.21,2.19,38.64,44.56,1,0,4,Residential Areas,Tourist Spots,"28.4808, 77.4098","28.6129, 77.2295"
2024-12-20 11:27:00,Millennium City Centre Gurugram Metro Station(huda city centre),R.K. Puram Sector 7,22.18,Humid,62.47,2.37,65.05,47.2,0,0,11,Transit Hubs,Residential Areas,"28.4658, 77.0782","28.5603, 77.1777"
2024-11-23 18:57:00,ITO (Indraprastha Estate),Old Rajinder Nagar,12.25,Clear,37.2,2.63,99.22,52.57,1,0,18,Commercial & Industrial Areas,Residential Areas,"28.6356, 77.241","28.645, 77.18"
2025-01-17 18:23:00,Aerocity,Ashok Vihar Phase 1,26.67,Clear,78.61,1.83,31.25,19.82,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.5551, 77.1245","28.7121, 77.1718"
2024-11-01 13:49:00,Saket (commercial aspect),Vasant Kunj (commercial aspect),11.67,Rain,34.29,1.52,18.71,1.2,0,0,13,Commercial & Industrial Areas,Commercial & Industrial Areas,"28.5214, 77.2118","28.5478, 77.1635"
